id_venta,producto,precio,cantidad,fecha_venta,categoria,total_venta,id_campanha,canal,costo,fecha_inicio,fecha_fin,en_campaña
914,Jarrón decorativo,98.11,2.0,2024-03-17,Decoración,196.22,15,RRSS,4.65,2024-05-09,2024-06-13,False
914,Jarrón decorativo,98.11,2.0,2024-03-17,Decoración,196.22,45,Email,4.52,2024-06-05,2024-07-31,False
914,Jarrón decorativo,98.11,2.0,2024-03-17,Decoración,196.22,75,TV,4.1,2024-11-03,2024-12-25,False
1067,Horno eléctrico,116.21,8.0,2024-03-17,Electrodomésticos,929.68,35,Email,5.65,2024-07-31,2024-09-29,False
1067,Horno eléctrico,116.21,8.0,2024-03-17,Electrodomésticos,929.68,5,RRSS,5.16,2024-08-22,2024-10-17,False
1067,Horno eléctrico,116.21,8.0,2024-03-17,Electrodomésticos,929.68,65,TV,3.08,2024-10-23,2024-12-11,False
1164,Aspiradora,102.32,2.0,2024-03-17,Electrodomésticos,204.64,40,Email,6.24,2024-06-24,2024-08-12,False
1164,Aspiradora,102.32,2.0,2024-03-17,Electrodomésticos,204.64,10,RRSS,7.16,2024-08-19,2024-09-19,False
1164,Aspiradora,102.32,2.0,2024-03-17,Electrodomésticos,204.64,70,TV,3.06,2024-12-13,2024-12-29,False
1209,Batidora,111.44,3.0,2024-03-17,Electrodomésticos,334.32,57,Email,4.48,2024-04-10,2024-06-08,False
1209,Batidora,111.44,3.0,2024-03-17,Electrodomésticos,334.32,87,TV,6.28,2024-08-27,2024-10-11,False
1209,Batidora,111.44,3.0,2024-03-17,Electrodomésticos,334.32,27,RRSS,4.52,2024-11-01,2024-12-08,False
1545,Lavadora,33.31,10.0,2024-03-17,Electrodomésticos,333.1,46,Email,3.63,2024-05-12,2024-05-29,False
1545,Lavadora,33.31,10.0,2024-03-17,Electrodomésticos,333.1,76,TV,4.66,2024-05-26,2024-07-02,False
1545,Lavadora,33.31,10.0,2024-03-17,Electrodomésticos,333.1,16,RRSS,3.56,2024-08-14,2024-09-20,False
2444,Auriculares,70.16,11.0,2024-03-17,Electrónica,771.76,47,Email,4.19,2024-06-02,2024-07-22,False
2444,Auriculares,70.16,11.0,2024-03-17,Electrónica,771.76,17,RRSS,6.06,2024-07-15,2024-08-15,False
2444,Auriculares,70.16,11.0,2024-03-17,Electrónica,771.76,77,TV,4.99,2024-11-11,2024-12-06,False
2577,Cámara digital,45.12,6.0,2024-03-17,Electrónica,270.71999999999997,18,RRSS,5.46,2024-07-16,2024-09-13,False
2577,Cámara digital,45.12,6.0,2024-03-17,Electrónica,270.71999999999997,78,TV,4.1,2024-08-02,2024-09-20,False
2577,Cámara digital,45.12,6.0,2024-03-17,Electrónica,270.71999999999997,48,Email,6.84,2024-10-31,2024-12-09,False
2677,Cámara digital,92.0,10.0,2024-03-17,Electrónica,920.0,18,RRSS,5.46,2024-07-16,2024-09-13,False
2677,Cámara digital,92.0,10.0,2024-03-17,Electrónica,920.0,78,TV,4.1,2024-08-02,2024-09-20,False
2677,Cámara digital,92.0,10.0,2024-03-17,Electrónica,920.0,48,Email,6.84,2024-10-31,2024-12-09,False
188,Rincón de plantas,101.62,9.0,2024-03-18,Decoración,914.58,38,Email,5.76,2024-06-14,2024-07-15,False
188,Rincón de plantas,101.62,9.0,2024-03-18,Decoración,914.58,8,RRSS,4.88,2024-08-03,2024-08-18,False
188,Rincón de plantas,101.62,9.0,2024-03-18,Decoración,914.58,68,TV,5.81,2024-12-17,2025-02-14,False
407,Elementos de cerámica,97.51,5.0,2024-03-18,Decoración,487.55,22,RRSS,5.44,2024-06-26,2024-07-15,False
407,Elementos de cerámica,97.51,5.0,2024-03-18,Decoración,487.55,82,TV,5.69,2024-09-08,2024-10-12,False
407,Elementos de cerámica,97.51,5.0,2024-03-18,Decoración,487.55,52,Email,5.74,2024-09-09,2024-09-30,False
505,Alfombra,96.21,11.0,2024-03-18,Decoración,1058.31,58,Email,4.25,2024-03-31,2024-05-05,False
505,Alfombra,96.21,11.0,2024-03-18,Decoración,1058.31,88,TV,7.39,2024-07-25,2024-08-31,False
505,Alfombra,96.21,11.0,2024-03-18,Decoración,1058.31,28,RRSS,5.82,2024-11-27,2025-01-08,False
872,Cuadro decorativo,55.89,10.0,2024-03-18,Decoración,558.9,1,RRSS,5.27,2024-04-27,2024-06-04,False
872,Cuadro decorativo,55.89,10.0,2024-03-18,Decoración,558.9,31,Email,5.28,2024-08-15,2024-09-12,False
872,Cuadro decorativo,55.89,10.0,2024-03-18,Decoración,558.9,61,TV,5.3,2024-11-05,2024-12-23,False
926,Cortinas,63.98,11.0,2024-03-18,Decoración,703.78,43,Email,5.67,2024-05-02,2024-06-17,False
926,Cortinas,63.98,11.0,2024-03-18,Decoración,703.78,73,TV,6.47,2024-08-17,2024-09-26,False
926,Cortinas,63.98,11.0,2024-03-18,Decoración,703.78,13,RRSS,5.22,2024-09-16,2024-10-15,False
1384,Aspiradora,80.38,9.0,2024-03-18,Electrodomésticos,723.42,40,Email,6.24,2024-06-24,2024-08-12,False
1384,Aspiradora,80.38,9.0,2024-03-18,Electrodomésticos,723.42,10,RRSS,7.16,2024-08-19,2024-09-19,False
1384,Aspiradora,80.38,9.0,2024-03-18,Electrodomésticos,723.42,70,TV,3.06,2024-12-13,2024-12-29,False
2035,Auriculares,78.28,6.0,2024-03-18,Electrónica,469.68,47,Email,4.19,2024-06-02,2024-07-22,False
2035,Auriculares,78.28,6.0,2024-03-18,Electrónica,469.68,17,RRSS,6.06,2024-07-15,2024-08-15,False
2035,Auriculares,78.28,6.0,2024-03-18,Electrónica,469.68,77,TV,4.99,2024-11-11,2024-12-06,False
2454,Auriculares,101.08,10.0,2024-03-18,Electrónica,1010.8,47,Email,4.19,2024-06-02,2024-07-22,False
2454,Auriculares,101.08,10.0,2024-03-18,Electrónica,1010.8,17,RRSS,6.06,2024-07-15,2024-08-15,False
2454,Auriculares,101.08,10.0,2024-03-18,Electrónica,1010.8,77,TV,4.99,2024-11-11,2024-12-06,False
2496,Laptop,40.16,3.0,2024-03-18,Electrónica,120.47999999999999,60,Email,4.89,2024-09-28,2024-10-27,False
2496,Laptop,40.16,3.0,2024-03-18,Electrónica,120.47999999999999,30,RRSS,4.68,2024-10-23,2024-11-24,False
2496,Laptop,40.16,3.0,2024-03-18,Electrónica,120.47999999999999,90,TV,5.62,2024-11-16,2025-01-13,False
2763,Smartphone,107.84,11.0,2024-03-18,Electrónica,1186.24,21,RRSS,6.37,2024-03-29,2024-05-16,False
2763,Smartphone,107.84,11.0,2024-03-18,Electrónica,1186.24,51,Email,4.65,2024-05-28,2024-06-15,False
2763,Smartphone,107.84,11.0,2024-03-18,Electrónica,1186.24,81,TV,4.78,2024-09-28,2024-10-24,False
314,Jarrón decorativo,109.29,10.0,2024-03-19,Decoración,1092.9,15,RRSS,4.65,2024-05-09,2024-06-13,False
314,Jarrón decorativo,109.29,10.0,2024-03-19,Decoración,1092.9,45,Email,4.52,2024-06-05,2024-07-31,False
314,Jarrón decorativo,109.29,10.0,2024-03-19,Decoración,1092.9,75,TV,4.1,2024-11-03,2024-12-25,False
731,Lámpara de mesa,40.05,2.0,2024-03-19,Decoración,80.1,32,Email,5.54,2024-03-28,2024-04-20,False
731,Lámpara de mesa,40.05,2.0,2024-03-19,Decoración,80.1,2,RRSS,5.88,2024-05-30,2024-06-29,False
731,Lámpara de mesa,40.05,2.0,2024-03-19,Decoración,80.1,62,TV,4.51,2024-08-26,2024-10-07,False
961,Lámpara de mesa,103.06,9.0,2024-03-19,Decoración,927.54,32,Email,5.54,2024-03-28,2024-04-20,False
961,Lámpara de mesa,103.06,9.0,2024-03-19,Decoración,927.54,2,RRSS,5.88,2024-05-30,2024-06-29,False
961,Lámpara de mesa,103.06,9.0,2024-03-19,Decoración,927.54,62,TV,4.51,2024-08-26,2024-10-07,False
1073,Microondas,72.86,10.0,2024-03-19,Electrodomésticos,728.6,56,Email,4.94,2024-08-06,2024-08-25,False
1073,Microondas,72.86,10.0,2024-03-19,Electrodomésticos,728.6,26,RRSS,5.0,2024-09-25,2024-10-14,False
1073,Microondas,72.86,10.0,2024-03-19,Electrodomésticos,728.6,86,TV,4.25,2024-09-25,2024-11-15,False
1917,Horno eléctrico,82.36,2.0,2024-03-19,Electrodomésticos,164.72,35,Email,5.65,2024-07-31,2024-09-29,False
1917,Horno eléctrico,82.36,2.0,2024-03-19,Electrodomésticos,164.72,5,RRSS,5.16,2024-08-22,2024-10-17,False
1917,Horno eléctrico,82.36,2.0,2024-03-19,Electrodomésticos,164.72,65,TV,3.08,2024-10-23,2024-12-11,False
2037,Cámara digital,68.66,12.0,2024-03-19,Electrónica,823.92,18,RRSS,5.46,2024-07-16,2024-09-13,False
2037,Cámara digital,68.66,12.0,2024-03-19,Electrónica,823.92,78,TV,4.1,2024-08-02,2024-09-20,False
2037,Cámara digital,68.66,12.0,2024-03-19,Electrónica,823.92,48,Email,6.84,2024-10-31,2024-12-09,False
2047,Cámara digital,85.45,3.0,2024-03-19,Electrónica,256.35,18,RRSS,5.46,2024-07-16,2024-09-13,False
2047,Cámara digital,85.45,3.0,2024-03-19,Electrónica,256.35,78,TV,4.1,2024-08-02,2024-09-20,False
2047,Cámara digital,85.45,3.0,2024-03-19,Electrónica,256.35,48,Email,6.84,2024-10-31,2024-12-09,False
2157,Cámara digital,65.62,8.0,2024-03-19,Electrónica,524.96,18,RRSS,5.46,2024-07-16,2024-09-13,False
2157,Cámara digital,65.62,8.0,2024-03-19,Electrónica,524.96,78,TV,4.1,2024-08-02,2024-09-20,False
2157,Cámara digital,65.62,8.0,2024-03-19,Electrónica,524.96,48,Email,6.84,2024-10-31,2024-12-09,False
197,Elementos de cerámica,89.17,4.0,2024-03-20,Decoración,356.68,22,RRSS,5.44,2024-06-26,2024-07-15,False
197,Elementos de cerámica,89.17,4.0,2024-03-20,Decoración,356.68,82,TV,5.69,2024-09-08,2024-10-12,False
197,Elementos de cerámica,89.17,4.0,2024-03-20,Decoración,356.68,52,Email,5.74,2024-09-09,2024-09-30,False
206,Cortinas,73.65,2.0,2024-03-20,Decoración,147.3,43,Email,5.67,2024-05-02,2024-06-17,False
206,Cortinas,73.65,2.0,2024-03-20,Decoración,147.3,73,TV,6.47,2024-08-17,2024-09-26,False
206,Cortinas,73.65,2.0,2024-03-20,Decoración,147.3,13,RRSS,5.22,2024-09-16,2024-10-15,False
234,Jarrón decorativo,112.4,9.0,2024-03-20,Decoración,1011.6,15,RRSS,4.65,2024-05-09,2024-06-13,False
234,Jarrón decorativo,112.4,9.0,2024-03-20,Decoración,1011.6,45,Email,4.52,2024-06-05,2024-07-31,False
234,Jarrón decorativo,112.4,9.0,2024-03-20,Decoración,1011.6,75,TV,4.1,2024-11-03,2024-12-25,False
746,Cortinas,64.93,10.0,2024-03-20,Decoración,649.3000000000001,43,Email,5.67,2024-05-02,2024-06-17,False
746,Cortinas,64.93,10.0,2024-03-20,Decoración,649.3000000000001,73,TV,6.47,2024-08-17,2024-09-26,False
746,Cortinas,64.93,10.0,2024-03-20,Decoración,649.3000000000001,13,RRSS,5.22,2024-09-16,2024-10-15,False
855,Alfombra,48.79,11.0,2024-03-20,Decoración,536.6899999999999,58,Email,4.25,2024-03-31,2024-05-05,False
855,Alfombra,48.79,11.0,2024-03-20,Decoración,536.6899999999999,88,TV,7.39,2024-07-25,2024-08-31,False
855,Alfombra,48.79,11.0,2024-03-20,Decoración,536.6899999999999,28,RRSS,5.82,2024-11-27,2025-01-08,False
950,Adorno de pared,116.42,6.0,2024-03-20,Decoración,698.52,74,TV,4.81,2024-03-20,2024-05-03,True
950,Adorno de pared,116.42,6.0,2024-03-20,Decoración,698.52,44,Email,5.08,2024-04-13,2024-05-10,False
950,Adorno de pared,116.42,6.0,2024-03-20,Decoración,698.52,14,RRSS,4.16,2024-10-22,2024-12-21,False
1581,Freidora eléctrica,88.59,8.0,2024-03-20,Electrodomésticos,708.72,71,TV,4.37,2024-06-05,2024-07-24,False
1581,Freidora eléctrica,88.59,8.0,2024-03-20,Electrodomésticos,708.72,41,Email,3.92,2024-11-23,2025-01-01,False
1581,Freidora eléctrica,88.59,8.0,2024-03-20,Electrodomésticos,708.72,11,RRSS,5.27,2024-12-29,2025-01-21,False
2001,Freidora eléctrica,43.14,12.0,2024-03-20,Electrodomésticos,517.6800000000001,71,TV,4.37,2024-06-05,2024-07-24,False
2001,Freidora eléctrica,43.14,12.0,2024-03-20,Electrodomésticos,517.6800000000001,41,Email,3.92,2024-11-23,2025-01-01,False
2001,Freidora eléctrica,43.14,12.0,2024-03-20,Electrodomésticos,517.6800000000001,11,RRSS,5.27,2024-12-29,2025-01-21,False
2112,Televisor,34.89,12.0,2024-03-20,Electrónica,418.68,29,RRSS,3.96,2024-05-17,2024-06-28,False
2112,Televisor,34.89,12.0,2024-03-20,Electrónica,418.68,59,Email,4.19,2024-11-20,2025-01-19,False
2112,Televisor,34.89,12.0,2024-03-20,Electrónica,418.68,89,TV,4.98,2024-12-13,2025-02-08,False
2530,Consola de videojuegos,54.04,8.0,2024-03-20,Electrónica,432.32,50,Email,4.97,2024-05-03,2024-05-28,False
2530,Consola de videojuegos,54.04,8.0,2024-03-20,Electrónica,432.32,20,RRSS,3.16,2024-07-15,2024-08-03,False
2530,Consola de videojuegos,54.04,8.0,2024-03-20,Electrónica,432.32,80,TV,4.64,2024-11-01,2024-11-20,False
195,Alfombra,115.12,12.0,2024-03-21,Decoración,1381.44,58,Email,4.25,2024-03-31,2024-05-05,False
195,Alfombra,115.12,12.0,2024-03-21,Decoración,1381.44,88,TV,7.39,2024-07-25,2024-08-31,False
195,Alfombra,115.12,12.0,2024-03-21,Decoración,1381.44,28,RRSS,5.82,2024-11-27,2025-01-08,False
780,Adorno de pared,79.13,7.0,2024-03-21,Decoración,553.91,74,TV,4.81,2024-03-20,2024-05-03,True
780,Adorno de pared,79.13,7.0,2024-03-21,Decoración,553.91,44,Email,5.08,2024-04-13,2024-05-10,False
780,Adorno de pared,79.13,7.0,2024-03-21,Decoración,553.91,14,RRSS,4.16,2024-10-22,2024-12-21,False
1290,Plancha de vapor,76.04,5.0,2024-03-21,Electrodomésticos,380.20000000000005,36,Email,5.41,2024-04-02,2024-06-01,False
1290,Plancha de vapor,76.04,5.0,2024-03-21,Electrodomésticos,380.20000000000005,6,RRSS,4.02,2024-09-24,2024-11-02,False
1290,Plancha de vapor,76.04,5.0,2024-03-21,Electrodomésticos,380.20000000000005,66,TV,4.69,2024-10-04,2024-10-23,False
1537,Horno eléctrico,103.51,7.0,2024-03-21,Electrodomésticos,724.57,35,Email,5.65,2024-07-31,2024-09-29,False
1537,Horno eléctrico,103.51,7.0,2024-03-21,Electrodomésticos,724.57,5,RRSS,5.16,2024-08-22,2024-10-17,False
1537,Horno eléctrico,103.51,7.0,2024-03-21,Electrodomésticos,724.57,65,TV,3.08,2024-10-23,2024-12-11,False
1677,Horno eléctrico,116.79,12.0,2024-03-21,Electrodomésticos,1401.48,35,Email,5.65,2024-07-31,2024-09-29,False
1677,Horno eléctrico,116.79,12.0,2024-03-21,Electrodomésticos,1401.48,5,RRSS,5.16,2024-08-22,2024-10-17,False
1677,Horno eléctrico,116.79,12.0,2024-03-21,Electrodomésticos,1401.48,65,TV,3.08,2024-10-23,2024-12-11,False
1831,Freidora eléctrica,87.85,4.0,2024-03-21,Electrodomésticos,351.4,71,TV,4.37,2024-06-05,2024-07-24,False
1831,Freidora eléctrica,87.85,4.0,2024-03-21,Electrodomésticos,351.4,41,Email,3.92,2024-11-23,2025-01-01,False
1831,Freidora eléctrica,87.85,4.0,2024-03-21,Electrodomésticos,351.4,11,RRSS,5.27,2024-12-29,2025-01-21,False
2200,Consola de videojuegos,44.36,10.0,2024-03-21,Electrónica,443.6,50,Email,4.97,2024-05-03,2024-05-28,False
2200,Consola de videojuegos,44.36,10.0,2024-03-21,Electrónica,443.6,20,RRSS,3.16,2024-07-15,2024-08-03,False
2200,Consola de videojuegos,44.36,10.0,2024-03-21,Electrónica,443.6,80,TV,4.64,2024-11-01,2024-11-20,False
2650,Consola de videojuegos,50.77,10.0,2024-03-21,Electrónica,507.70000000000005,50,Email,4.97,2024-05-03,2024-05-28,False
2650,Consola de videojuegos,50.77,10.0,2024-03-21,Electrónica,507.70000000000005,20,RRSS,3.16,2024-07-15,2024-08-03,False
2650,Consola de videojuegos,50.77,10.0,2024-03-21,Electrónica,507.70000000000005,80,TV,4.64,2024-11-01,2024-11-20,False
2691,Parlantes Bluetooth,32.86,11.0,2024-03-21,Electrónica,361.46,84,TV,4.42,2024-04-17,2024-05-05,False
2691,Parlantes Bluetooth,32.86,11.0,2024-03-21,Electrónica,361.46,54,Email,2.95,2024-08-09,2024-09-22,False
2691,Parlantes Bluetooth,32.86,11.0,2024-03-21,Electrónica,361.46,24,RRSS,6.0,2024-09-22,2024-10-26,False
2701,Parlantes Bluetooth,88.65,9.0,2024-03-21,Electrónica,797.85,84,TV,4.42,2024-04-17,2024-05-05,False
2701,Parlantes Bluetooth,88.65,9.0,2024-03-21,Electrónica,797.85,54,Email,2.95,2024-08-09,2024-09-22,False
2701,Parlantes Bluetooth,88.65,9.0,2024-03-21,Electrónica,797.85,24,RRSS,6.0,2024-09-22,2024-10-26,False
2946,Laptop,27.65,11.0,2024-03-21,Electrónica,304.15,60,Email,4.89,2024-09-28,2024-10-27,False
2946,Laptop,27.65,11.0,2024-03-21,Electrónica,304.15,30,RRSS,4.68,2024-10-23,2024-11-24,False
2946,Laptop,27.65,11.0,2024-03-21,Electrónica,304.15,90,TV,5.62,2024-11-16,2025-01-13,False
65,Alfombra,63.14,2.0,2024-03-22,Decoración,126.28,58,Email,4.25,2024-03-31,2024-05-05,False
65,Alfombra,63.14,2.0,2024-03-22,Decoración,126.28,88,TV,7.39,2024-07-25,2024-08-31,False
65,Alfombra,63.14,2.0,2024-03-22,Decoración,126.28,28,RRSS,5.82,2024-11-27,2025-01-08,False
270,Adorno de pared,96.59,6.0,2024-03-22,Decoración,579.54,74,TV,4.81,2024-03-20,2024-05-03,True
270,Adorno de pared,96.59,6.0,2024-03-22,Decoración,579.54,44,Email,5.08,2024-04-13,2024-05-10,False
270,Adorno de pared,96.59,6.0,2024-03-22,Decoración,579.54,14,RRSS,4.16,2024-10-22,2024-12-21,False
645,Alfombra,36.17,1.0,2024-03-22,Decoración,36.17,58,Email,4.25,2024-03-31,2024-05-05,False
645,Alfombra,36.17,1.0,2024-03-22,Decoración,36.17,88,TV,7.39,2024-07-25,2024-08-31,False
645,Alfombra,36.17,1.0,2024-03-22,Decoración,36.17,28,RRSS,5.82,2024-11-27,2025-01-08,False
1222,Heladera,103.34,8.0,2024-03-22,Electrodomésticos,826.72,34,Email,4.2,2024-05-06,2024-07-05,False
1222,Heladera,103.34,8.0,2024-03-22,Electrodomésticos,826.72,4,RRSS,4.53,2024-05-31,2024-07-15,False
1222,Heladera,103.34,8.0,2024-03-22,Electrodomésticos,826.72,64,TV,4.38,2024-07-10,2024-08-09,False
1921,Freidora eléctrica,124.0,5.0,2024-03-22,Electrodomésticos,620.0,71,TV,4.37,2024-06-05,2024-07-24,False
1921,Freidora eléctrica,124.0,5.0,2024-03-22,Electrodomésticos,620.0,41,Email,3.92,2024-11-23,2025-01-01,False
1921,Freidora eléctrica,124.0,5.0,2024-03-22,Electrodomésticos,620.0,11,RRSS,5.27,2024-12-29,2025-01-21,False
2059,Proyector,116.66,12.0,2024-03-22,Electrónica,1399.92,67,TV,3.68,2024-05-22,2024-07-12,False
2059,Proyector,116.66,12.0,2024-03-22,Electrónica,1399.92,37,Email,3.22,2024-07-06,2024-07-26,False
2059,Proyector,116.66,12.0,2024-03-22,Electrónica,1399.92,7,RRSS,5.57,2024-07-30,2024-08-16,False
2100,Consola de videojuegos,94.73,1.0,2024-03-22,Electrónica,94.73,50,Email,4.97,2024-05-03,2024-05-28,False
2100,Consola de videojuegos,94.73,1.0,2024-03-22,Electrónica,94.73,20,RRSS,3.16,2024-07-15,2024-08-03,False
2100,Consola de videojuegos,94.73,1.0,2024-03-22,Electrónica,94.73,80,TV,4.64,2024-11-01,2024-11-20,False
2162,Televisor,40.83,3.0,2024-03-22,Electrónica,122.49,29,RRSS,3.96,2024-05-17,2024-06-28,False
2162,Televisor,40.83,3.0,2024-03-22,Electrónica,122.49,59,Email,4.19,2024-11-20,2025-01-19,False
2162,Televisor,40.83,3.0,2024-03-22,Electrónica,122.49,89,TV,4.98,2024-12-13,2025-02-08,False
2634,Auriculares,124.63,10.0,2024-03-22,Electrónica,1246.3,47,Email,4.19,2024-06-02,2024-07-22,False
2634,Auriculares,124.63,10.0,2024-03-22,Electrónica,1246.3,17,RRSS,6.06,2024-07-15,2024-08-15,False
2634,Auriculares,124.63,10.0,2024-03-22,Electrónica,1246.3,77,TV,4.99,2024-11-11,2024-12-06,False
2813,Smartphone,114.94,11.0,2024-03-22,Electrónica,1264.34,21,RRSS,6.37,2024-03-29,2024-05-16,False
2813,Smartphone,114.94,11.0,2024-03-22,Electrónica,1264.34,51,Email,4.65,2024-05-28,2024-06-15,False
2813,Smartphone,114.94,11.0,2024-03-22,Electrónica,1264.34,81,TV,4.78,2024-09-28,2024-10-24,False
1607,Horno eléctrico,53.09,3.0,2024-03-23,Electrodomésticos,159.27,35,Email,5.65,2024-07-31,2024-09-29,False
1607,Horno eléctrico,53.09,3.0,2024-03-23,Electrodomésticos,159.27,5,RRSS,5.16,2024-08-22,2024-10-17,False
1607,Horno eléctrico,53.09,3.0,2024-03-23,Electrodomésticos,159.27,65,TV,3.08,2024-10-23,2024-12-11,False
1690,Plancha de vapor,68.28,9.0,2024-03-23,Electrodomésticos,614.52,36,Email,5.41,2024-04-02,2024-06-01,False
1690,Plancha de vapor,68.28,9.0,2024-03-23,Electrodomésticos,614.52,6,RRSS,4.02,2024-09-24,2024-11-02,False
1690,Plancha de vapor,68.28,9.0,2024-03-23,Electrodomésticos,614.52,66,TV,4.69,2024-10-04,2024-10-23,False
2456,Laptop,68.84,11.0,2024-03-23,Electrónica,757.24,60,Email,4.89,2024-09-28,2024-10-27,False
2456,Laptop,68.84,11.0,2024-03-23,Electrónica,757.24,30,RRSS,4.68,2024-10-23,2024-11-24,False
2456,Laptop,68.84,11.0,2024-03-23,Electrónica,757.24,90,TV,5.62,2024-11-16,2025-01-13,False
210,Adorno de pared,71.67,4.0,2024-03-24,Decoración,286.68,74,TV,4.81,2024-03-20,2024-05-03,True
210,Adorno de pared,71.67,4.0,2024-03-24,Decoración,286.68,44,Email,5.08,2024-04-13,2024-05-10,False
210,Adorno de pared,71.67,4.0,2024-03-24,Decoración,286.68,14,RRSS,4.16,2024-10-22,2024-12-21,False
708,Rincón de plantas,63.1,11.0,2024-03-24,Decoración,694.1,38,Email,5.76,2024-06-14,2024-07-15,False
708,Rincón de plantas,63.1,11.0,2024-03-24,Decoración,694.1,8,RRSS,4.88,2024-08-03,2024-08-18,False
708,Rincón de plantas,63.1,11.0,2024-03-24,Decoración,694.1,68,TV,5.81,2024-12-17,2025-02-14,False
1502,Heladera,112.52,4.0,2024-03-24,Electrodomésticos,450.08,34,Email,4.2,2024-05-06,2024-07-05,False
1502,Heladera,112.52,4.0,2024-03-24,Electrodomésticos,450.08,4,RRSS,4.53,2024-05-31,2024-07-15,False
1502,Heladera,112.52,4.0,2024-03-24,Electrodomésticos,450.08,64,TV,4.38,2024-07-10,2024-08-09,False
1562,Heladera,31.42,1.0,2024-03-24,Electrodomésticos,31.42,34,Email,4.2,2024-05-06,2024-07-05,False
1562,Heladera,31.42,1.0,2024-03-24,Electrodomésticos,31.42,4,RRSS,4.53,2024-05-31,2024-07-15,False
1562,Heladera,31.42,1.0,2024-03-24,Electrodomésticos,31.42,64,TV,4.38,2024-07-10,2024-08-09,False
1904,Aspiradora,102.92,5.0,2024-03-24,Electrodomésticos,514.6,40,Email,6.24,2024-06-24,2024-08-12,False
1904,Aspiradora,102.92,5.0,2024-03-24,Electrodomésticos,514.6,10,RRSS,7.16,2024-08-19,2024-09-19,False
1904,Aspiradora,102.92,5.0,2024-03-24,Electrodomésticos,514.6,70,TV,3.06,2024-12-13,2024-12-29,False
2003,Smartphone,118.8,2.0,2024-03-24,Electrónica,237.6,21,RRSS,6.37,2024-03-29,2024-05-16,False
2003,Smartphone,118.8,2.0,2024-03-24,Electrónica,237.6,51,Email,4.65,2024-05-28,2024-06-15,False
2003,Smartphone,118.8,2.0,2024-03-24,Electrónica,237.6,81,TV,4.78,2024-09-28,2024-10-24,False
2399,Proyector,96.7,3.0,2024-03-24,Electrónica,290.1,67,TV,3.68,2024-05-22,2024-07-12,False
2399,Proyector,96.7,3.0,2024-03-24,Electrónica,290.1,37,Email,3.22,2024-07-06,2024-07-26,False
2399,Proyector,96.7,3.0,2024-03-24,Electrónica,290.1,7,RRSS,5.57,2024-07-30,2024-08-16,False
2420,Consola de videojuegos,72.78,9.0,2024-03-24,Electrónica,655.02,50,Email,4.97,2024-05-03,2024-05-28,False
2420,Consola de videojuegos,72.78,9.0,2024-03-24,Electrónica,655.02,20,RRSS,3.16,2024-07-15,2024-08-03,False
2420,Consola de videojuegos,72.78,9.0,2024-03-24,Electrónica,655.02,80,TV,4.64,2024-11-01,2024-11-20,False
2462,Televisor,46.04,3.0,2024-03-24,Electrónica,138.12,29,RRSS,3.96,2024-05-17,2024-06-28,False
2462,Televisor,46.04,3.0,2024-03-24,Electrónica,138.12,59,Email,4.19,2024-11-20,2025-01-19,False
2462,Televisor,46.04,3.0,2024-03-24,Electrónica,138.12,89,TV,4.98,2024-12-13,2025-02-08,False
2480,Consola de videojuegos,96.21,11.0,2024-03-24,Electrónica,1058.31,50,Email,4.97,2024-05-03,2024-05-28,False
2480,Consola de videojuegos,96.21,11.0,2024-03-24,Electrónica,1058.31,20,RRSS,3.16,2024-07-15,2024-08-03,False
